0	0	0	17.8454	1	0	
1	0.0471846	1.62667	17.8084	1	0.8744	
2	0.0360978	1.60667	17.8052	1	0.8744	
3	0.0625865	1.77333	17.7933	1	0.8744	
4	0.062933	1.8	17.7839	1	0.8744	
5	0.0546887	1.80667	17.8034	1	0.8744	
6	0.0511487	1.70667	17.817	1	0.8744	
7	0.066307	1.7	17.8189	1	0.8744	
8	0.063461	1.74667	17.8252	1	0.8744	
9	0.0408318	1.90667	17.8071	1	0.8744	
10	0.0307122	1.85333	17.8092	1	0.8744	
11	0.0234405	1.96	17.808	1	0.8744	
12	0.0228768	1.90667	17.7879	1	0.8744	
13	0.0125497	1.84	17.7932	1	0.8744	
14	0.0239657	1.81333	17.7787	1	0.8744	
15	0.0426877	1.84667	17.7551	1	0.8744	
16	0.0214521	1.82	17.7473	1	0.8744	
17	0.0349378	1.93333	17.7157	1	0.8744	
18	0.047526	1.96667	17.6974	1	0.8744	
19	0.114621	2.00667	17.6926	1	0.8744	
20	0.103829	2.06	17.6712	1	0.8744	
21	0.131602	2.12	17.6698	1	0.8744	
22	0.113868	2.11333	17.6584	1	0.8744	
23	0.108113	2.1	17.6446	1	0.8744	
24	0.0470168	2.18667	17.6162	1	0.8744	
25	0.0362735	2.14667	17.5932	1	0.8744	
26	0.0714275	2.14	17.5839	1	0.8744	
27	0.0515163	2.06	17.5732	1	0.8744	
28	0.0383609	2.02667	17.5808	1	0.8744	
29	0.0556343	2.12	17.5645	1	0.8744	
30	0.0664527	2.14	17.5451	1	0.8744	
31	0.0565904	2.10667	17.5238	1	0.8744	
32	0.013815	2.06667	17.525	1	0.8744	
33	0.0575686	2.18667	17.5337	1	0.8744	
34	0.0311259	2.12	17.5237	1	0.8744	
35	0.113198	2.22	17.5118	1	0.8744	
36	0.043756	2.24667	17.4961	1	0.8744	
37	0.00899387	2.21333	17.4868	1	0.8744	
38	0.0270719	2.25333	17.4628	1	0.8744	
39	0.0586962	2.05333	17.4491	1	0.8744	
40	0.110136	2.18667	17.4603	1	0.8744	
41	0.108842	2.04667	17.4559	1	0.8744	
42	0.128993	2.03333	17.4767	1	0.8744	
43	0.0870484	2.15333	17.4864	1	0.8744	
44	0.058521	2.12667	17.4846	1	0.8744	
45	0.0933484	2.02	17.4796	1	0.8744	
46	0.0800754	1.96667	17.4799	1	0.8744	
47	0.0686537	2.18667	17.4695	1	0.8744	
48	0.0447174	2.13333	17.471	1	0.8744	
49	0.0845193	2.09333	17.4604	1	0.8744	
50	0.109237	2.16	17.4501	1	0.8744	
51	0.126336	2.22	17.4563	1	0.8744	
52	0.114031	2.26667	17.4448	1	0.8744	
53	0.0598808	2.33333	17.4627	1	0.8744	
54	0.0566253	2.28	17.4345	1	0.8744	
55	0.0547221	2.32	17.4187	1	0.8744	
