0	-7.53348	-6.50097	
1	-16.9291	-12.1901	
2	-21.0513	-12.0352	
3	-23.3709	4.70492	
4	-20.7011	-5.99878	
5	-11.2321	-5.87549	
6	-13.9239	0.407836	
7	-14.3425	-6.25176	
8	-16.6936	-15.0928	
9	-24.9887	-4.69217	
10	-26.3606	-1.35265	
11	-22.472	8.28131	
12	-23.1394	0.264011	
13	-20.2869	9.61219	
14	-17.7394	-2.14012	
15	-17.2535	3.02077	
16	-17.2077	16.5847	
17	-22.0877	14.7123	
18	-13.5955	-18.4236	
19	-8.75402	-4.33533	
20	-9.56678	-17.1967	
21	-9.62852	-7.34321	
22	-11.1085	-3.56488	
23	-22.9751	-4.17064	
24	-19.654	-8.65307	
25	-17.9614	5.43223	
26	-21.3066	-0.74658	
27	-14.1884	6.35304	
28	-18.657	14.8226	
29	-16.5837	12.7354	
30	-18.6569	7.94631	
31	-14.4483	-3.95738	
32	-16.8859	9.78265	
33	-21.1831	12.3258	
34	-19.0939	-0.482124	
35	-10.7597	17.2802	
36	-8.67719	-14.4393	
37	-11.8264	-21.5848	
38	-18.5817	-14.2179	
39	-18.7458	-10.6742	
40	-13.251	-15.2248	
41	-19.4377	1.56114	
42	-8.3005	-9.75229	
43	-22.6277	-8.62994	
44	-16.2244	-5.37836	
45	-13.4529	-1.68452	
46	-1.48573	8.5519	
47	-13.9555	14.8869	
48	-11.8169	13.122	
49	-16.427	0.966281	
50	-13.7592	8.3661	
51	-1.60164	19.0411	
52	-6.4064	25.7257	
53	-13.0945	17.7108	
54	-9.89593	-26.0167	
55	-18.172	-4.40931	
56	-15.2806	-9.42413	
57	-3.13388	-22.5493	
58	-15.5889	-1.07847	
59	-10.9323	-14.3837	
60	-17.3267	-7.36892	
61	0.0520129	-12.089	
62	-11.7223	3.45209	
63	-8.51308	0.0844667	
64	-11.177	-0.297724	
65	-16.4676	6.9283	
66	-5.18877	2.22541	
67	-11.7018	7.62907	
68	-21.1381	2.75287	
69	-9.75378	13.208	
70	-14.8326	11.1626	
71	0.145806	24.099	
72	-14.3656	-12.3428	
