0	-7.53348	-6.50097	3.81446	
1	-16.9291	-12.1901	1.37524	
2	-21.0513	-12.0352	10.3344	
3	-23.3709	4.70492	11.1424	
4	-20.7011	-5.99878	-1.17378	
5	-11.2321	-5.87549	3.41103	
6	-13.9239	0.407836	-2.24675	
7	-14.3425	-6.25176	3.27659	
8	-16.6936	-15.0928	2.91094	
9	-24.9887	-4.69217	-2.04973	
10	-26.3606	-1.35265	-3.2046	
11	-22.472	8.28131	0.771748	
12	-23.1394	0.264011	-2.02268	
13	-20.2869	9.61219	-1.06754	
14	-17.7394	-2.14012	-1.1703	
15	-17.2535	3.02077	0.32962	
16	-17.2077	16.5847	-3.03562	
17	-22.0877	14.7123	7.10014	
18	-13.5955	-18.4236	11.3758	
19	-8.75402	-4.33533	4.21552	
20	-9.56678	-17.1967	6.85569	
21	-9.62852	-7.34321	4.45319	
22	-11.1085	-3.56488	1.38063	
23	-22.9751	-4.17064	6.86293	
24	-19.654	-8.65307	2.66965	
25	-17.9614	5.43223	-3.04712	
26	-21.3066	-0.74658	5.74233	
27	-14.1884	6.35304	2.70911	
28	-18.657	14.8226	5.43601	
29	-16.5837	12.7354	-0.320709	
30	-18.6569	7.94631	8.61383	
31	-14.4483	-3.95738	-0.924663	
32	-16.8859	9.78265	4.17654	
33	-21.1831	12.3258	7.51383	
34	-19.0939	-0.482124	1.19861	
35	-10.7597	17.2802	-10.1942	
36	-8.67719	-14.4393	-2.88666	
37	-11.8264	-21.5848	18.6658	
38	-18.5817	-14.2179	-12.4404	
39	-18.7458	-10.6742	6.14877	
40	-13.251	-15.2248	-0.906218	
41	-19.4377	1.56114	6.8876	
42	-8.3005	-9.75229	7.61677	
43	-22.6277	-8.62994	7.05929	
44	-16.2244	-5.37836	-0.289571	
45	-13.4529	-1.68452	-11.5627	
46	-1.48573	8.5519	8.29426	
47	-13.9555	14.8869	2.23011	
48	-11.8169	13.122	-3.56109	
49	-16.427	0.966281	0.638681	
50	-13.7592	8.3661	6.22056	
51	-1.60164	19.0411	1.68541	
52	-6.4064	25.7257	-9.78164	
53	-13.0945	17.7108	-1.2567	
54	-9.89593	-26.0167	4.4095	
55	-18.172	-4.40931	-14.2234	
56	-15.2806	-9.42413	-5.15474	
57	-3.13388	-22.5493	-6.65525	
58	-15.5889	-1.07847	11.9034	
59	-10.9323	-14.3837	-3.15948	
60	-17.3267	-7.36892	3.94808	
61	0.0520129	-12.089	11.4077	
62	-11.7223	3.45209	-5.48505	
63	-8.51308	0.0844667	-8.13355	
64	-11.177	-0.297724	-7.93155	
65	-16.4676	6.9283	8.38521	
66	-5.18877	2.22541	-6.81592	
67	-11.7018	7.62907	1.78008	
68	-21.1381	2.75287	1.1221	
69	-9.75378	13.208	0.774469	
70	-14.8326	11.1626	-4.58403	
71	0.145806	24.099	0.327902	
72	-14.3656	-12.3428	1.8186	
73	-14.5752	-20.439	2.98971	
74	-10.4831	-9.41303	4.32558	
75	-0.443014	5.09437	4.54178	
76	-11.7683	-16.7539	4.76426	
77	-6.57974	-14.263	17.9254	
78	-4.3684	-5.77978	-2.07521	
79	-3.87658	9.14074	-9.23127	
80	-12.7665	-8.27182	-6.99201	
81	-19.7484	-3.04282	-6.53474	
82	-6.58484	-2.6108	3.37324	
83	-9.02992	6.61118	5.57781	
84	-8.14017	11.3424	-10.4688	
85	-11.2358	15.1259	-3.2259	
86	-15.37	4.11951	5.83507	
87	-8.22293	15.3981	8.1133	
88	2.84156	18.9205	0.960469	
89	-12.6551	11.216	6.13724	
90	11.537	-23.5924	1.80113	
91	0.961769	-20.0898	3.14922	
92	2.69351	-15.5954	-8.63078	
93	-7.68793	-21.5418	-7.00617	
94	-3.74281	-13.2692	2.72474	
95	-3.90691	-3.61192	2.13263	
96	-24.087	-1.66955	9.44957	
97	-9.70071	-1.95637	9.8437	
